outputscale,omega,lml
-3.087500000000000355e+00,-5.009999999999999787e+00,-3.920477678482195435e+11
-3.065000000000000391e+00,-5.009999999999999787e+00,-3.909181401882846069e+11
-3.042499999999999982e+00,-5.009999999999999787e+00,-3.897591035946251831e+11
-3.020000000000000018e+00,-5.009999999999999787e+00,-3.885712935590230103e+11
-2.997500000000000053e+00,-5.009999999999999787e+00,-3.873551756969097900e+11
-2.975000000000000089e+00,-5.009999999999999787e+00,-3.861114416716763916e+11
-2.952500000000000124e+00,-5.009999999999999787e+00,-3.848408358149809570e+11
-2.930000000000000160e+00,-5.009999999999999787e+00,-3.835442022508747559e+11
-2.907500000000000195e+00,-5.009999999999999787e+00,-3.822226498473896484e+11
-2.885000000000000231e+00,-5.009999999999999787e+00,-3.808771296195045166e+11
-2.862500000000000266e+00,-5.009999999999999787e+00,-3.795089433945272217e+11
-2.839999999999999858e+00,-5.009999999999999787e+00,-3.781193815585220947e+11
-2.817499999999999893e+00,-5.009999999999999787e+00,-3.767097734958651733e+11
-2.794999999999999929e+00,-5.009999999999999787e+00,-3.752817981851896362e+11
-2.772499999999999964e+00,-5.009999999999999787e+00,-3.738368018582352295e+11
-2.750000000000000000e+00,-5.009999999999999787e+00,-3.723765968585158691e+11
-2.727500000000000036e+00,-5.009999999999999787e+00,-3.709029474747075195e+11
-2.705000000000000071e+00,-5.009999999999999787e+00,-3.694174831416976929e+11
-2.682500000000000107e+00,-5.009999999999999787e+00,-3.679223311612730713e+11
-2.660000000000000142e+00,-5.009999999999999787e+00,-3.664191305781851807e+11
-2.637500000000000178e+00,-5.009999999999999787e+00,-3.649100766542802734e+11
-2.615000000000000213e+00,-5.009999999999999787e+00,-3.633972238336168213e+11
-2.592500000000000249e+00,-5.009999999999999787e+00,-3.618824630074801636e+11
-2.570000000000000284e+00,-5.009999999999999787e+00,-3.603678060202590942e+11
-2.547499999999999876e+00,-5.009999999999999787e+00,-3.588552873623001099e+11
-2.524999999999999911e+00,-5.009999999999999787e+00,-3.573469807198062744e+11
-2.502499999999999947e+00,-5.009999999999999787e+00,-3.558450054950275269e+11
-2.479999999999999982e+00,-5.009999999999999787e+00,-3.543510146838497314e+11
-2.457500000000000018e+00,-5.009999999999999787e+00,-3.528670892090990601e+11
-2.435000000000000053e+00,-5.009999999999999787e+00,-3.513951559476712036e+11
-2.412500000000000089e+00,-5.009999999999999787e+00,-3.499368426690566406e+11
-2.390000000000000124e+00,-5.009999999999999787e+00,-3.484940761032417603e+11
-2.367500000000000160e+00,-5.009999999999999787e+00,-3.470683622881412354e+11
-2.345000000000000195e+00,-5.009999999999999787e+00,-3.456614131767689209e+11
-2.322500000000000231e+00,-5.009999999999999787e+00,-3.442746658280560913e+11
-2.300000000000000266e+00,-5.009999999999999787e+00,-3.429097968343663940e+11
-2.277500000000000302e+00,-5.009999999999999787e+00,-3.415674382989353638e+11
-2.254999999999999893e+00,-5.009999999999999787e+00,-3.402491403018101196e+11
-2.232499999999999929e+00,-5.009999999999999787e+00,-3.389563639033494873e+11
-2.209999999999999964e+00,-5.009999999999999787e+00,-3.376889922500334473e+11
-2.187500000000000000e+00,-5.009999999999999787e+00,-3.364491625530559692e+11
-2.165000000000000036e+00,-5.009999999999999787e+00,-3.352366821978270874e+11
-2.142500000000000071e+00,-5.009999999999999787e+00,-3.340529521712857666e+11
-2.120000000000000107e+00,-5.009999999999999787e+00,-3.328977706735477295e+11
-2.097500000000000142e+00,-5.009999999999999787e+00,-3.317726256494456787e+11
-2.075000000000000178e+00,-5.009999999999999787e+00,-3.306766218440829468e+11
-2.052500000000000213e+00,-5.009999999999999787e+00,-3.296101729426036377e+11
-2.030000000000000249e+00,-5.009999999999999787e+00,-3.285746284630199585e+11
-2.007500000000000284e+00,-5.009999999999999787e+00,-3.275686940509191895e+11
-1.985000000000000320e+00,-5.009999999999999787e+00,-3.265941830332708740e+11
-1.962499999999999911e+00,-5.009999999999999787e+00,-3.256479922217672729e+11
-1.939999999999999947e+00,-5.009999999999999787e+00,-3.247328925013953857e+11
-1.917499999999999982e+00,-5.009999999999999787e+00,-3.238469832725164795e+11
-1.895000000000000018e+00,-5.009999999999999787e+00,-3.229911877643132935e+11
-1.872500000000000053e+00,-5.009999999999999787e+00,-3.221639920262601318e+11
-1.850000000000000089e+00,-5.009999999999999787e+00,-3.213656429873575439e+11
-1.827500000000000124e+00,-5.009999999999999787e+00,-3.205954790226426392e+11
-1.805000000000000160e+00,-5.009999999999999787e+00,-3.198530961863623657e+11
-1.782500000000000195e+00,-5.009999999999999787e+00,-3.191369092145450439e+11
-1.760000000000000231e+00,-5.009999999999999787e+00,-3.184483335788265991e+11
-1.737500000000000266e+00,-5.009999999999999787e+00,-3.177853965765150757e+11
-1.715000000000000302e+00,-5.009999999999999787e+00,-3.171475958020108032e+11
-1.692500000000000338e+00,-5.009999999999999787e+00,-3.165364069912804565e+11
-1.669999999999999929e+00,-5.009999999999999787e+00,-3.159481342548413086e+11
-1.647499999999999964e+00,-5.009999999999999787e+00,-3.153836582132974243e+11
-1.625000000000000000e+00,-5.009999999999999787e+00,-3.148409209279946289e+11
-1.602500000000000036e+00,-5.009999999999999787e+00,-3.143214045086538696e+11
-1.580000000000000071e+00,-5.009999999999999787e+00,-3.138228126360087891e+11
-1.557500000000000107e+00,-5.009999999999999787e+00,-3.133451007522190552e+11
-1.535000000000000142e+00,-5.009999999999999787e+00,-3.128873998398403931e+11
-1.512500000000000178e+00,-5.009999999999999787e+00,-3.124507499106090088e+11
-1.490000000000000213e+00,-5.009999999999999787e+00,-3.120310509816572266e+11
-1.467500000000000249e+00,-5.009999999999999787e+00,-3.116302198462971802e+11
-1.445000000000000284e+00,-5.009999999999999787e+00,-3.112472216577998657e+11
-1.422500000000000320e+00,-5.009999999999999787e+00,-3.108788498668052979e+11
-1.400000000000000355e+00,-5.009999999999999787e+00,-3.105289598265371094e+11
-1.377499999999999947e+00,-5.009999999999999787e+00,-3.101935856125771484e+11
-1.354999999999999982e+00,-5.009999999999999787e+00,-3.098744514602208252e+11
-1.332500000000000018e+00,-5.009999999999999787e+00,-3.095671635350255737e+11
-1.310000000000000053e+00,-5.009999999999999787e+00,-3.092755151973519897e+11
-1.287500000000000089e+00,-5.009999999999999787e+00,-3.089990589203619385e+11
-1.265000000000000124e+00,-5.009999999999999787e+00,-3.087314452580061035e+11
-1.242500000000000160e+00,-5.009999999999999787e+00,-3.084787059308194580e+11
-1.220000000000000195e+00,-5.009999999999999787e+00,-3.082386805093133545e+11
-1.197500000000000231e+00,-5.009999999999999787e+00,-3.080062911308965454e+11
-1.175000000000000266e+00,-5.009999999999999787e+00,-3.077843412656602783e+11
-1.152500000000000302e+00,-5.009999999999999787e+00,-3.075753646734037476e+11
-1.130000000000000338e+00,-5.009999999999999787e+00,-3.073738111068803711e+11
-1.107499999999999929e+00,-5.009999999999999787e+00,-3.071869482747135620e+11
-1.084999999999999964e+00,-5.009999999999999787e+00,-3.070067935120411377e+11
-1.062500000000000000e+00,-5.009999999999999787e+00,-3.068310117433397217e+11
-1.040000000000000036e+00,-5.009999999999999787e+00,-3.066650547664523926e+11
-1.017500000000000071e+00,-5.009999999999999787e+00,-3.065097199260524902e+11
-9.950000000000001066e-01,-5.009999999999999787e+00,-3.063598828876356201e+11
-9.725000000000001421e-01,-5.009999999999999787e+00,-3.062179169348598633e+11
-9.500000000000001776e-01,-5.009999999999999787e+00,-3.060828925886204224e+11
-9.275000000000002132e-01,-5.009999999999999787e+00,-3.059504179102301025e+11
-9.050000000000002487e-01,-5.009999999999999787e+00,-3.058262349996792603e+11
-8.825000000000002842e-01,-5.009999999999999787e+00,-3.057165765729194336e+11
-8.600000000000003197e-01,-5.009999999999999787e+00,-3.056051408959174194e+11
-8.375000000000003553e-01,-5.009999999999999787e+00,-3.054993473993922119e+11
-8.150000000000003908e-01,-5.009999999999999787e+00,-3.053940789950103760e+11
-7.925000000000004263e-01,-5.009999999999999787e+00,-3.053055908668016968e+11
-7.700000000000004619e-01,-5.009999999999999787e+00,-3.052099956838750000e+11
-7.475000000000004974e-01,-5.009999999999999787e+00,-3.051133010793394165e+11
-7.250000000000005329e-01,-5.009999999999999787e+00,-3.050330347134182129e+11
-7.025000000000005684e-01,-5.009999999999999787e+00,-3.049606796797301636e+11
-6.799999999999997158e-01,-5.009999999999999787e+00,-3.048933120287961426e+11
-6.574999999999997513e-01,-5.009999999999999787e+00,-3.048157737039466553e+11
-6.349999999999997868e-01,-5.009999999999999787e+00,-3.047513560728359375e+11
-6.124999999999998224e-01,-5.009999999999999787e+00,-3.046808444547409668e+11
-5.899999999999998579e-01,-5.009999999999999787e+00,-3.046268437969466553e+11
-5.674999999999998934e-01,-5.009999999999999787e+00,-3.045580578152597046e+11
-5.449999999999999289e-01,-5.009999999999999787e+00,-3.045054037055333252e+11
-5.224999999999999645e-01,-5.009999999999999787e+00,-3.044744649275612793e+11
-5.000000000000000000e-01,-5.009999999999999787e+00,-3.044064448630853271e+11
-4.775000000000000355e-01,-5.009999999999999787e+00,-3.043595702913841553e+11
-4.550000000000000711e-01,-5.009999999999999787e+00,-3.043213816271265869e+11
-4.325000000000001066e-01,-5.009999999999999787e+00,-3.042846412515589600e+11
-4.100000000000001421e-01,-5.009999999999999787e+00,-3.042334648966596069e+11
-3.875000000000001776e-01,-5.009999999999999787e+00,-3.041888122053603516e+11
-3.650000000000002132e-01,-5.009999999999999787e+00,-3.041365842239450684e+11
-3.425000000000002487e-01,-5.009999999999999787e+00,-3.041027738041167603e+11
-3.200000000000002842e-01,-5.009999999999999787e+00,-3.040825278668684082e+11
-2.975000000000003197e-01,-5.009999999999999787e+00,-3.040500231925812378e+11
-2.750000000000003553e-01,-5.009999999999999787e+00,-3.040111651853065186e+11
-2.525000000000003908e-01,-5.009999999999999787e+00,-3.039824581318338013e+11
-2.300000000000004263e-01,-5.009999999999999787e+00,-3.039542157290511475e+11
-2.075000000000004619e-01,-5.009999999999999787e+00,-3.039132287193114624e+11
-1.850000000000004974e-01,-5.009999999999999787e+00,-3.038951866509713135e+11
-1.625000000000005329e-01,-5.009999999999999787e+00,-3.038662408250277100e+11
-1.400000000000005684e-01,-5.009999999999999787e+00,-3.038343601922181396e+11
-1.175000000000006040e-01,-5.009999999999999787e+00,-3.037802546586098022e+11
-9.499999999999975131e-02,-5.009999999999999787e+00,-3.037944624136418457e+11
-7.249999999999978684e-02,-5.009999999999999787e+00,-3.038058533520700684e+11
-4.999999999999982236e-02,-5.009999999999999787e+00,-3.037618061003126221e+11
-2.749999999999985789e-02,-5.009999999999999787e+00,-3.037335934804647217e+11
-4.999999999999893419e-03,-5.009999999999999787e+00,-3.036970690212672119e+11
1.750000000000007105e-02,-5.009999999999999787e+00,-3.036908583429253540e+11
4.000000000000003553e-02,-5.009999999999999787e+00,-3.036459983094577026e+11
6.250000000000000000e-02,-5.009999999999999787e+00,-3.035832175226438599e+11
8.499999999999996447e-02,-5.009999999999999787e+00,-3.035723616748031006e+11
1.074999999999999289e-01,-5.009999999999999787e+00,-3.035521308475790405e+11
1.299999999999998934e-01,-5.009999999999999787e+00,-3.035719248703970947e+11
1.524999999999998579e-01,-5.009999999999999787e+00,-3.034915689465205078e+11
1.749999999999998224e-01,-5.009999999999999787e+00,-3.034700302080888062e+11
1.974999999999997868e-01,-5.009999999999999787e+00,-3.034795633639182129e+11
2.199999999999997513e-01,-5.009999999999999787e+00,-3.035000470666804199e+11
2.424999999999997158e-01,-5.009999999999999787e+00,-3.034105551747609863e+11
2.649999999999996803e-01,-5.009999999999999787e+00,-3.034152980819266968e+11
2.874999999999996447e-01,-5.009999999999999787e+00,-3.033904008842081299e+11
3.099999999999996092e-01,-5.009999999999999787e+00,-3.033689209706523438e+11
3.324999999999995737e-01,-5.009999999999999787e+00,-3.034200230544307251e+11
3.549999999999995381e-01,-5.009999999999999787e+00,-3.034403218582399902e+11
3.774999999999995026e-01,-5.009999999999999787e+00,-3.032808906854672852e+11
3.999999999999994671e-01,-5.009999999999999787e+00,-3.033316078055417480e+11
4.224999999999994316e-01,-5.009999999999999787e+00,-3.033348312908380737e+11
4.449999999999993960e-01,-5.009999999999999787e+00,-3.034467000194644775e+11
4.674999999999993605e-01,-5.009999999999999787e+00,-3.032416918389957275e+11
4.900000000000002132e-01,-5.009999999999999787e+00,-3.033608975341104126e+11
5.125000000000001776e-01,-5.009999999999999787e+00,-3.031575451888662720e+11
5.350000000000001421e-01,-5.009999999999999787e+00,-3.032348611878941040e+11
5.575000000000001066e-01,-5.009999999999999787e+00,-3.031612906739317627e+11
5.800000000000000711e-01,-5.009999999999999787e+00,-3.031461652748314209e+11
6.025000000000000355e-01,-5.009999999999999787e+00,-3.032207124949547119e+11
6.250000000000000000e-01,-5.009999999999999787e+00,-3.031596880301531982e+11
6.474999999999999645e-01,-5.009999999999999787e+00,-3.030646555205569458e+11
6.699999999999999289e-01,-5.009999999999999787e+00,-3.031524130636617432e+11
6.924999999999998934e-01,-5.009999999999999787e+00,-3.031264892923411255e+11
7.149999999999998579e-01,-5.009999999999999787e+00,-3.029232175086875610e+11
7.374999999999998224e-01,-5.009999999999999787e+00,-3.031585466026467285e+11
7.599999999999997868e-01,-5.009999999999999787e+00,-3.029716914337696533e+11
7.824999999999997513e-01,-5.009999999999999787e+00,-3.030847409683051147e+11
8.049999999999997158e-01,-5.009999999999999787e+00,-3.028277485800319824e+11
8.274999999999996803e-01,-5.009999999999999787e+00,-3.031046238293804321e+11
8.499999999999996447e-01,-5.009999999999999787e+00,-3.027165127190850830e+11
8.724999999999996092e-01,-5.009999999999999787e+00,-3.028589481798184814e+11
8.949999999999995737e-01,-5.009999999999999787e+00,-3.026439400425775757e+11
9.174999999999995381e-01,-5.009999999999999787e+00,-3.025687760474527588e+11
9.399999999999995026e-01,-5.009999999999999787e+00,-3.021604036258435669e+11
9.624999999999994671e-01,-5.009999999999999787e+00,-3.018785074747974854e+11
9.849999999999994316e-01,-5.009999999999999787e+00,-3.022665179111118164e+11
1.007499999999999396e+00,-5.009999999999999787e+00,-3.024234693378654175e+11
1.029999999999999361e+00,-5.009999999999999787e+00,-3.025421505131586914e+11
1.052500000000000213e+00,-5.009999999999999787e+00,-3.022229529302335205e+11
1.075000000000000178e+00,-5.009999999999999787e+00,-3.019701083284616089e+11
1.097500000000000142e+00,-5.009999999999999787e+00,-3.017423611713657227e+11
1.120000000000000107e+00,-5.009999999999999787e+00,-3.019619300357060547e+11
1.142500000000000071e+00,-5.009999999999999787e+00,-3.018226354904895630e+11
1.165000000000000036e+00,-5.009999999999999787e+00,-3.021655562656455078e+11
1.187500000000000000e+00,-5.009999999999999787e+00,-3.014677825229414673e+11
1.209999999999999964e+00,-5.009999999999999787e+00,-3.029668496430379639e+11
1.232499999999999929e+00,-5.009999999999999787e+00,-3.016425156684013062e+11
1.254999999999999893e+00,-5.009999999999999787e+00,-3.028164569884425049e+11
1.277499999999999858e+00,-5.009999999999999787e+00,-3.020569522088809204e+11
1.299999999999999822e+00,-5.009999999999999787e+00,-3.020081828325968628e+11
1.322499999999999787e+00,-5.009999999999999787e+00,-3.017757551499068604e+11
1.344999999999999751e+00,-5.009999999999999787e+00,-3.014065122531506958e+11
1.367499999999999716e+00,-5.009999999999999787e+00,-3.017077783071706543e+11
1.389999999999999680e+00,-5.009999999999999787e+00,-3.017850268298955688e+11
1.412499999999999645e+00,-5.009999999999999787e+00,-3.021455304137730713e+11
1.434999999999999609e+00,-5.009999999999999787e+00,-3.021532581352163696e+11
1.457499999999999574e+00,-5.009999999999999787e+00,-3.023098084214322510e+11
1.479999999999999538e+00,-5.009999999999999787e+00,-2.997784608558028564e+11
1.502499999999999503e+00,-5.009999999999999787e+00,-3.023661295112922974e+11
1.524999999999999467e+00,-5.009999999999999787e+00,-2.983971792484106445e+11
1.547499999999999432e+00,-5.009999999999999787e+00,-2.984985620027731323e+11
1.569999999999999396e+00,-5.009999999999999787e+00,-2.991356327877731934e+11
1.592499999999999361e+00,-5.009999999999999787e+00,-3.000359638092352905e+11
1.614999999999999325e+00,-5.009999999999999787e+00,-2.998458821259531250e+11
1.637500000000000178e+00,-5.009999999999999787e+00,-2.995892084452196045e+11
1.660000000000000142e+00,-5.009999999999999787e+00,-2.977352076842244873e+11
1.682500000000000107e+00,-5.009999999999999787e+00,-2.994612761822009277e+11
1.705000000000000071e+00,-5.009999999999999787e+00,-2.977920627350633545e+11
1.727500000000000036e+00,-5.009999999999999787e+00,-2.972244779765971680e+11
1.750000000000000000e+00,-5.009999999999999787e+00,-2.962976731390296631e+11
1.772499999999999964e+00,-5.009999999999999787e+00,-2.969696067477850342e+11
1.794999999999999929e+00,-5.009999999999999787e+00,-2.953255520968544312e+11
1.817499999999999893e+00,-5.009999999999999787e+00,-2.981371366237053223e+11
1.839999999999999858e+00,-5.009999999999999787e+00,-2.953367164742098389e+11
1.862499999999999822e+00,-5.009999999999999787e+00,-2.981046012763620605e+11
1.884999999999999787e+00,-5.009999999999999787e+00,-2.979812699440275269e+11
1.907499999999999751e+00,-5.009999999999999787e+00,-2.954673172679029541e+11
1.929999999999999716e+00,-5.009999999999999787e+00,-2.941172822656329346e+11
1.952499999999999680e+00,-5.009999999999999787e+00,-2.976455865566506958e+11
1.974999999999999645e+00,-5.009999999999999787e+00,-2.964675172552359619e+11
1.997499999999999609e+00,-5.009999999999999787e+00,-2.944065600114262085e+11
2.019999999999999574e+00,-5.009999999999999787e+00,-2.986410589418034668e+11
2.042499999999999538e+00,-5.009999999999999787e+00,-2.940170735682066040e+11
2.064999999999999503e+00,-5.009999999999999787e+00,-2.894127490222233887e+11
2.087499999999999467e+00,-5.009999999999999787e+00,-2.919804510491853638e+11
2.109999999999999432e+00,-5.009999999999999787e+00,-2.830149678102092896e+11
2.132499999999999396e+00,-5.009999999999999787e+00,-2.917165980003868408e+11
2.154999999999999361e+00,-5.009999999999999787e+00,-2.922567083387503052e+11
2.177499999999999325e+00,-5.009999999999999787e+00,-2.844235168903342285e+11
2.199999999999999289e+00,-5.009999999999999787e+00,-2.878776616135781860e+11
2.222500000000000142e+00,-5.009999999999999787e+00,-2.865338410163424683e+11
2.245000000000000107e+00,-5.009999999999999787e+00,-2.926483990049089966e+11
2.267500000000000071e+00,-5.009999999999999787e+00,-2.878298173790582886e+11
2.290000000000000036e+00,-5.009999999999999787e+00,-2.840257229591503296e+11
2.312500000000000000e+00,-5.009999999999999787e+00,-2.897067993338648071e+11
2.334999999999999964e+00,-5.009999999999999787e+00,-2.846899540980003662e+11
2.357499999999999929e+00,-5.009999999999999787e+00,-2.867033483426859741e+11
2.379999999999999893e+00,-5.009999999999999787e+00,-2.833324842052484131e+11
2.402499999999999858e+00,-5.009999999999999787e+00,-2.801352377948694458e+11
2.424999999999999822e+00,-5.009999999999999787e+00,-2.757718442146842041e+11
2.447499999999999787e+00,-5.009999999999999787e+00,-2.722315091009576111e+11
2.469999999999999751e+00,-5.009999999999999787e+00,-2.760609492755005493e+11
2.492499999999999716e+00,-5.009999999999999787e+00,-2.655879058094100037e+11
2.514999999999999680e+00,-5.009999999999999787e+00,-2.708001604410677185e+11
2.537499999999999645e+00,-5.009999999999999787e+00,-2.617247241318063049e+11
2.559999999999999609e+00,-5.009999999999999787e+00,-2.734363211324804077e+11
2.582499999999999574e+00,-5.009999999999999787e+00,-2.613209271811012268e+11
2.604999999999999538e+00,-5.009999999999999787e+00,-2.620131156529610291e+11
2.627499999999999503e+00,-5.009999999999999787e+00,-2.734192594664179688e+11
2.649999999999999467e+00,-5.009999999999999787e+00,-2.663667175900219116e+11
2.672499999999999432e+00,-5.009999999999999787e+00,-2.639208004475142517e+11
2.694999999999999396e+00,-5.009999999999999787e+00,-2.591528690411260376e+11
2.717499999999999361e+00,-5.009999999999999787e+00,-2.521409040947379456e+11
2.739999999999999325e+00,-5.009999999999999787e+00,-2.697117218036708374e+11
2.762499999999999289e+00,-5.009999999999999787e+00,-2.484370883085104370e+11
2.785000000000000142e+00,-5.009999999999999787e+00,-2.408821279279068909e+11
2.807500000000000107e+00,-5.009999999999999787e+00,-2.794098725900054932e+11
2.830000000000000071e+00,-5.009999999999999787e+00,-2.625127573713616333e+11
2.852500000000000036e+00,-5.009999999999999787e+00,-2.622815965507709961e+11
2.875000000000000000e+00,-5.009999999999999787e+00,-2.513456436559733887e+11
2.897499999999999964e+00,-5.009999999999999787e+00,-2.349573310637431030e+11
2.919999999999999929e+00,-5.009999999999999787e+00,-2.603439280704890747e+11
2.942499999999999893e+00,-5.009999999999999787e+00,-2.582280451791465759e+11
2.964999999999999858e+00,-5.009999999999999787e+00,-2.338068400030496216e+11
2.987499999999999822e+00,-5.009999999999999787e+00,-2.516316920379864807e+11
3.009999999999999787e+00,-5.009999999999999787e+00,-2.427831488487168884e+11
3.032499999999998863e+00,-5.009999999999999787e+00,-2.398410934216399536e+11
3.054999999999999716e+00,-5.009999999999999787e+00,-2.865818043434713135e+11
3.077500000000000568e+00,-5.009999999999999787e+00,-2.646312756724022827e+11
3.099999999999999645e+00,-5.009999999999999787e+00,-3.089419101604232788e+11
3.122500000000000497e+00,-5.009999999999999787e+00,-2.268142894358740845e+11
3.144999999999999574e+00,-5.009999999999999787e+00,-3.600350011038649902e+11
3.167500000000000426e+00,-5.009999999999999787e+00,-2.710645302460747070e+11
3.189999999999999503e+00,-5.009999999999999787e+00,-2.251536088255813904e+11
3.212500000000000355e+00,-5.009999999999999787e+00,-2.697548697956034546e+11
3.234999999999999432e+00,-5.009999999999999787e+00,-3.340449123769804077e+11
3.257500000000000284e+00,-5.009999999999999787e+00,-2.766667896159675293e+11
3.279999999999999361e+00,-5.009999999999999787e+00,-2.360272968057911987e+11
3.302500000000000213e+00,-5.009999999999999787e+00,-2.815392129494849243e+11
3.324999999999999289e+00,-5.009999999999999787e+00,-1.883351644528829346e+12
3.347500000000000142e+00,-5.009999999999999787e+00,-3.017246091919879436e+09
3.369999999999999218e+00,-5.009999999999999787e+00,-3.006503515456310272e+09
3.392500000000000071e+00,-5.009999999999999787e+00,-3.003144371022355080e+09
3.414999999999999147e+00,-5.009999999999999787e+00,-3.018013082265251637e+09
3.437500000000000000e+00,-5.009999999999999787e+00,-3.363198267157125854e+11
3.459999999999999076e+00,-5.009999999999999787e+00,-3.007342897893450737e+09
3.482499999999999929e+00,-5.009999999999999787e+00,-2.999298724699502945e+09
3.504999999999999005e+00,-5.009999999999999787e+00,-2.998923280542958260e+09
3.527499999999999858e+00,-5.009999999999999787e+00,-3.006771857404688358e+09
3.549999999999998934e+00,-5.009999999999999787e+00,-3.007672890779712200e+09
3.572499999999999787e+00,-5.009999999999999787e+00,-2.984416438442624092e+09
3.594999999999998863e+00,-5.009999999999999787e+00,-2.990290814179808140e+09
3.617499999999999716e+00,-5.009999999999999787e+00,-2.994212599626840591e+09
3.640000000000000568e+00,-5.009999999999999787e+00,-2.967784629096609592e+09
3.662499999999999645e+00,-5.009999999999999787e+00,-2.979163324588992119e+09
3.685000000000000497e+00,-5.009999999999999787e+00,-2.995716178359338284e+09
3.707499999999999574e+00,-5.009999999999999787e+00,-2.981839508445867538e+09
3.730000000000000426e+00,-5.009999999999999787e+00,-2.984565374810973167e+09
3.752499999999999503e+00,-5.009999999999999787e+00,-2.957502724888331890e+09
3.775000000000000355e+00,-5.009999999999999787e+00,-2.952759816252925396e+09
3.797499999999999432e+00,-5.009999999999999787e+00,-2.980632911205630779e+09
3.820000000000000284e+00,-5.009999999999999787e+00,-2.956956026080729485e+09
3.842499999999999361e+00,-5.009999999999999787e+00,-2.996284167850558281e+09
3.865000000000000213e+00,-5.009999999999999787e+00,-2.965251958060037613e+09
3.887499999999999289e+00,-5.009999999999999787e+00,-2.975412885950636864e+09
3.910000000000000142e+00,-5.009999999999999787e+00,-2.941244888741306305e+09
3.932499999999999218e+00,-5.009999999999999787e+00,-2.960596750961339474e+09
3.955000000000000071e+00,-5.009999999999999787e+00,-2.946734568066184044e+09
3.977499999999999147e+00,-5.009999999999999787e+00,-2.912444542417194366e+09
4.000000000000000000e+00,-5.009999999999999787e+00,-2.927051169592850685e+09
-5.000000000000000000e+00,-4.987499999999999822e+00,-4.200211476681929932e+11
-4.977500000000000036e+00,-4.987499999999999822e+00,-4.199915355575779419e+11
-4.955000000000000071e+00,-4.987499999999999822e+00,-4.199606474716030273e+11
-4.932500000000000107e+00,-4.987499999999999822e+00,-4.199284047209944458e+11
-4.910000000000000142e+00,-4.987499999999999822e+00,-4.198947214047766724e+11
-4.887500000000000178e+00,-4.987499999999999822e+00,-4.198595099740524292e+11
-4.865000000000000213e+00,-4.987499999999999822e+00,-4.198226791183963623e+11
-4.842500000000000249e+00,-4.987499999999999822e+00,-4.197841322991708984e+11
-4.820000000000000284e+00,-4.987499999999999822e+00,-4.197437713013327637e+11
-4.797500000000000320e+00,-4.987499999999999822e+00,-4.197014898746384277e+11
-4.775000000000000355e+00,-4.987499999999999822e+00,-4.196571812863894653e+11
-4.752500000000000391e+00,-4.987499999999999822e+00,-4.196107303634459229e+11
-4.730000000000000426e+00,-4.987499999999999822e+00,-4.195620163478226929e+11
-4.707499999999999574e+00,-4.987499999999999822e+00,-4.195109143340701294e+11
-4.684999999999999609e+00,-4.987499999999999822e+00,-4.194572958161363525e+11
-4.662499999999999645e+00,-4.987499999999999822e+00,-4.194010221343382568e+11
-4.639999999999999680e+00,-4.987499999999999822e+00,-4.193419510043381958e+11
-4.617499999999999716e+00,-4.987499999999999822e+00,-4.192799346844381104e+11
-4.594999999999999751e+00,-4.987499999999999822e+00,-4.192148148306181641e+11
-4.572499999999999787e+00,-4.987499999999999822e+00,-4.191464242790065918e+11
-4.549999999999999822e+00,-4.987499999999999822e+00,-4.190745958705411377e+11
-4.527499999999999858e+00,-4.987499999999999822e+00,-4.189991496430663452e+11
-4.504999999999999893e+00,-4.987499999999999822e+00,-4.189198955399822998e+11
-4.482499999999999929e+00,-4.987499999999999822e+00,-4.188366380998057861e+11
-4.459999999999999964e+00,-4.987499999999999822e+00,-4.187491757733183594e+11
-4.437500000000000000e+00,-4.987499999999999822e+00,-4.186572903076230469e+11
-4.415000000000000036e+00,-4.987499999999999822e+00,-4.185607523434641113e+11
-4.392500000000000071e+00,-4.987499999999999822e+00,-4.184593347899266357e+11
-4.370000000000000107e+00,-4.987499999999999822e+00,-4.183527918481229248e+11
-4.347500000000000142e+00,-4.987499999999999822e+00,-4.182408570561358643e+11
-4.325000000000000178e+00,-4.987499999999999822e+00,-4.181232762558411865e+11
-4.302500000000000213e+00,-4.987499999999999822e+00,-4.179997663982709961e+11
-4.280000000000000249e+00,-4.987499999999999822e+00,-4.178700305200660400e+11
-4.257500000000000284e+00,-4.987499999999999822e+00,-4.177337730101231079e+11
-4.235000000000000320e+00,-4.987499999999999822e+00,-4.175906732594296875e+11
-4.212500000000000355e+00,-4.987499999999999822e+00,-4.174403969655658569e+11
-4.190000000000000391e+00,-4.987499999999999822e+00,-4.172826012802668457e+11
-4.167500000000000426e+00,-4.987499999999999822e+00,-4.171169318058274536e+11
-4.144999999999999574e+00,-4.987499999999999822e+00,-4.169430196092001953e+11
-4.122500000000000497e+00,-4.987499999999999822e+00,-4.167604692842686157e+11
-4.099999999999999645e+00,-4.987499999999999822e+00,-4.165688828331691284e+11
-4.077499999999999680e+00,-4.987499999999999822e+00,-4.163678546491616211e+11
-4.054999999999999716e+00,-4.987499999999999822e+00,-4.161569302028350830e+11
-4.032499999999999751e+00,-4.987499999999999822e+00,-4.159356828462333374e+11
-4.009999999999999787e+00,-4.987499999999999822e+00,-4.157036311623884888e+11
-3.987499999999999822e+00,-4.987499999999999822e+00,-4.154603042083753662e+11
-3.964999999999999858e+00,-4.987499999999999822e+00,-4.152052001465577393e+11
